title_en;title_nl;accessRights;applicableLegislation;contactPoint_name;contactPoint_email;creator_name;creator_email;creator_identifier;creator_url;description_en;description_nl;identifier;keywords;publisher_name_en;publisher_name_nl;publisher_email;publisher_identifier;publisher_url;theme;numberOfUniqueIndividuals;numberOfRecords
NEU CURA WHAT;NEU CURA WHAT;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. G.M. (Gisela) Terwindt;G.M.Terwindt@lumc.nl;c64;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;64;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;54;876
NEU PSI CVA;NEU PSI CVA;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.J.G.M. (Jan) Verschuuren;J.J.G.M.Verschuuren@lumc.nl;c65;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;65;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;963;1924
NEU PSI DVMD;NEU PSI DVMD;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.J.G.M. (Jan) Verschuuren;J.J.G.M.Verschuuren@lumc.nl;c66;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;66;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;0;0
NIE CURA C-RGN;NIE CURA C-RGN;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. Y.K.O. (Onno) Teng;Y.K.O.Teng@lumc.nl;c67;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;67;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;18;73
NIE CURA LuVaCS;NIE CURA LuVaCS;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. Y.K.O. (Onno) Teng;Y.K.O.Teng@lumc.nl;c68;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;68;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;269;1693
NIE CURA NIFA;NIE CURA NIFA;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.I. (Joris) Rotmans;J.I.Rotmans@lumc.nl;c69;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;69;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;204;799
NIE CURA NTX;NIE CURA NTX;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. A.P.J. (Aiko) de Vries;A.P.J.de_Vries@lumc.nl;c70;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;70;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;1650;21860
NIE CURA SLE;NIE CURA SLE;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. Y.K.O. (Onno) Teng;Y.K.O.Teng@lumc.nl;c71;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;71;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;156;1769
NIE CURA VASC;NIE CURA VASC;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. Y.K.O. (Onno) Teng;Y.K.O.Teng@lumc.nl;c72;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;72;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;71;772
NIE PSI NIFA;NIE PSI NIFA;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.I. (Joris) Rotmans;J.I.Rotmans@lumc.nl;c73;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;73;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;205;820
OGN CURA NDZ;OGN CURA NDZ;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.J.G.M. (Jan) Verschuuren;J.J.G.M.Verschuuren@lumc.nl;c74;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;74;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;235;473
OGN PSI NDZ;OGN PSI NDZ;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. J.J.G.M. (Jan) Verschuuren;J.J.G.M.Verschuuren@lumc.nl;c75;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;75;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;234;473
OHK CURA OOG;OHK CURA OOG;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. E.H.C. (Elon) van Dijk;E.H.C.van_Dijk@lumc.nl;c76;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;76;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;1658;5267
OHK CURA OOGUM;OHK CURA OOGUM;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. T.H.K. (Khanh) Vu;T.H.K.Vu@lumc.nl;c77;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;77;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;401;1618
PSY CURA MARIO;PSY CURA MARIO;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;Prof. dr. R.R.J.M. (Robert) Vermeiren;R.R.J.M.Vermeiren@lumc.nl;c78;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;78;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;58;207
PTH CURA BWD;PTH CURA BWD;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. A.M. (Anne-Marie) Cleton - Jansen;A.M.Cleton-Jansen@lumc.nl;c79;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;79;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;1499;2367
PTH CURA BWDO;PTH CURA BWDO;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. A.M. (Anne-Marie) Cleton - Jansen;A.M.Cleton-Jansen@lumc.nl;c80;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;80;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;3;6
REU CURA EAC;REU CURA EAC;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. T.W.J. (Tom) Huizinga;T.W.J.Huizinga@lumc.nl;c81;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;81;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;2707;8991
REU PSI RAOA;REU PSI RAOA;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. T.W.J. (Tom) Huizinga;T.W.J.Huizinga@lumc.nl;c82;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;82;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;1543;2863
VDS CURA LuVDS;VDS CURA LuVDS;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;dr. E. (Ellis) Niemantsverdriet;E.Niemantsverdriet@lumc.nl;c83;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;83;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;177;1657
VRV CURA CHD;VRV CURA CHD;RESTRICTED;https://eur-lex.europa.eu/eli/reg/2025/327/oj;LUMC Biobankorganisatie;biobankorganisatie@lumc.nl;prof.dr. M.C. (Monique) Haak;M.C.Haak@lumc.nl;c84;https://www.lumc.nl;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;84;Lorem, ipsum, dolor, sit, amet;Leiden University Medical Center;Leids Universitair Medisch Centrum;biobankorganisatie@lumc.nl;https://ror.org/05xvt9f17;https://www.lumc.nl;HEAL;399;848
